rank,probe_dir,pair_id,steer_target,predicted,correct,sim_high_ref,sim_low_ref,margin,sim_to_predicted,judge_closer,tie
1226,probe_checkpoints.withRegularGullibility,sol-00061,high,high,True,0.3000,0.2000,+0.1000,0.3000,high,False
1227,probe_checkpoints.withDefense484Only,sol-00062,high,low,False,0.2000,0.3000,-0.1000,0.3000,low,False
1228,probe_checkpoints.withRegularGullibility,sol-00066,high,high,True,0.3000,0.1000,+0.2000,0.3000,high,False
1229,probe_checkpoints.withRegularGullibility,sol-00086,low,high,False,0.3000,0.1000,+0.2000,0.3000,high,False
1230,probe_checkpoints.withRegularGullibility,sol-00091,high,high,True,0.3000,0.1000,+0.2000,0.3000,high,False
1231,probe_checkpoints.withDefense484Only,sol-00100,high,low,False,0.2000,0.3000,-0.1000,0.3000,low,False
1232,probe_checkpoints.withDefense484Only,sol-00101,high,low,False,0.2000,0.3000,-0.1000,0.3000,low,False
1233,probe_checkpoints.withRegularGullibility,sol-00101,low,high,False,0.3000,0.2000,+0.1000,0.3000,high,False
1234,probe_checkpoints.withRegularGullibility,sol-00101,high,high,True,0.3000,0.2000,+0.1000,0.3000,high,False
1235,probe_checkpoints.withDefense484Only,sol-00103,high,high,True,0.3000,0.1000,+0.2000,0.3000,high,False
1236,probe_checkpoints.withDefense484Only,sol-00111,high,low,False,0.2000,0.3000,-0.1000,0.3000,low,False
1237,probe_checkpoints.withRegularGullibility,sol-00119,high,low,False,0.2500,0.3000,-0.0500,0.3000,low,False
1238,probe_checkpoints.withDefense484Only,sol-00121,high,low,False,0.2000,0.3000,-0.1000,0.3000,low,False
1239,probe_checkpoints.withRegularGullibility,sol-00126,high,low,False,0.2000,0.3000,-0.1000,0.3000,low,False
1240,probe_checkpoints.withDefense484Only,sol-00135,high,high,True,0.3000,0.1000,+0.2000,0.3000,high,False
1241,probe_checkpoints.withRegularGullibility,sol-00143,low,high,False,0.3000,0.1000,+0.2000,0.3000,high,False
1242,probe_checkpoints.withDefense484Only,sol-00144,high,high,True,0.3000,0.2000,+0.1000,0.3000,high,False
1243,probe_checkpoints.withDefense484Only,sol-00156,high,high,True,0.3000,0.1000,+0.2000,0.3000,high,False
1244,probe_checkpoints.withRegularGullibility,sol-00156,high,high,True,0.3000,0.1000,+0.2000,0.3000,high,False
1245,probe_checkpoints.withDefense484Only,sol-00159,low,low,True,0.2000,0.3000,-0.1000,0.3000,low,False
1246,probe_checkpoints.withRegularGullibility,sol-00162,low,high,False,0.3000,0.2000,+0.1000,0.3000,high,False
1247,probe_checkpoints.withDefense484Only,sol-00165,high,high,True,0.3000,0.2000,+0.1000,0.3000,high,False
1248,probe_checkpoints.withRegularGullibility,sol-00165,high,high,True,0.3000,0.2000,+0.1000,0.3000,high,False
1249,probe_checkpoints.withDefense484Only,sol-00167,high,high,True,0.3000,0.2000,+0.1000,0.3000,high,False
1250,probe_checkpoints.withDefense484Only,sol-00173,high,low,False,0.1500,0.3000,-0.1500,0.3000,low,False
1251,probe_checkpoints.withRegularGullibility,sol-00173,low,low,True,0.2000,0.3000,-0.1000,0.3000,low,False
1252,probe_checkpoints.withRegularGullibility,sol-00173,high,high,True,0.3000,0.2000,+0.1000,0.3000,high,False
1253,probe_checkpoints.withRegularGullibility,sol-00175,low,high,False,0.3000,0.1000,+0.2000,0.3000,high,False
1254,probe_checkpoints.withRegularGullibility,sol-00177,high,high,True,0.3000,0.1000,+0.2000,0.3000,high,False
1255,probe_checkpoints.withDefense484Only,sol-00184,high,low,False,0.2000,0.3000,-0.1000,0.3000,low,False
1256,probe_checkpoints.withDefense484Only,sol-00192,high,low,False,0.1500,0.3000,-0.1500,0.3000,low,False
1257,probe_checkpoints.withDefense484Only,sol-00200,high,low,False,0.1500,0.3000,-0.1500,0.3000,low,False
1258,probe_checkpoints.withRegularGullibility,sol-00202,low,high,False,0.3000,0.1000,+0.2000,0.3000,high,False
1259,probe_checkpoints.withDefense484Only,sol-00204,high,low,False,0.2000,0.3000,-0.1000,0.3000,low,False
1260,probe_checkpoints.withDefense484Only,sol-00213,high,low,False,0.2500,0.3000,-0.0500,0.3000,low,False
1261,probe_checkpoints.withDefense484Only,sol-00214,high,low,False,0.2000,0.3000,-0.1000,0.3000,low,False
1262,probe_checkpoints.withRegularGullibility,sol-00217,low,high,False,0.3000,0.2000,+0.1000,0.3000,high,False
1263,probe_checkpoints.withRegularGullibility,sol-00224,high,low,False,0.2000,0.3000,-0.1000,0.3000,low,False
1264,probe_checkpoints.withRegularGullibility,sol-00227,high,high,True,0.3000,0.1000,+0.2000,0.3000,low,False
1265,probe_checkpoints.withRegularGullibility,sol-00234,low,low,True,0.2000,0.3000,-0.1000,0.3000,low,False
1266,probe_checkpoints.withRegularGullibility,sol-00239,low,high,False,0.3000,0.2000,+0.1000,0.3000,high,False
1267,probe_checkpoints.withRegularGullibility,sol-00240,high,high,True,0.3000,0.2000,+0.1000,0.3000,high,False
1268,probe_checkpoints.withDefense484Only,sol-00261,high,high,True,0.3000,0.2000,+0.1000,0.3000,high,False
1269,probe_checkpoints.withRegularGullibility,sol-00261,low,low,True,0.2000,0.3000,-0.1000,0.3000,low,False
1270,probe_checkpoints.withRegularGullibility,sol-00261,high,high,True,0.3000,0.2000,+0.1000,0.3000,high,False
1271,probe_checkpoints.withDefense484Only,sol-00263,high,high,True,0.3000,0.2000,+0.1000,0.3000,high,False
1272,probe_checkpoints.withRegularGullibility,sol-00271,high,high,True,0.3000,0.1000,+0.2000,0.3000,high,False
1273,probe_checkpoints.withDefense484Only,sol-00278,high,low,False,0.2000,0.3000,-0.1000,0.3000,low,False
1274,probe_checkpoints.withDefense484Only,sol-00279,high,low,False,0.1000,0.3000,-0.2000,0.3000,low,False
1275,probe_checkpoints.withDefense484Only,sol-00281,high,high,True,0.3000,0.1000,+0.2000,0.3000,low,False
1276,probe_checkpoints.withRegularGullibility,sol-00289,high,high,True,0.3000,0.2000,+0.1000,0.3000,high,False
1277,probe_checkpoints.withRegularGullibility,sol-00295,high,high,True,0.3000,0.2000,+0.1000,0.3000,high,False
1278,probe_checkpoints.withDefense484Only,sol-00304,high,high,True,0.3000,0.1000,+0.2000,0.3000,low,False
1279,probe_checkpoints.withRegularGullibility,sol-00305,high,low,False,0.2000,0.3000,-0.1000,0.3000,low,False
1280,probe_checkpoints.withDefense484Only,sol-00312,high,high,True,0.3000,0.1000,+0.2000,0.3000,high,False
1281,probe_checkpoints.withRegularGullibility,sol-00312,low,high,False,0.3000,0.1000,+0.2000,0.3000,high,False
1282,probe_checkpoints.withRegularGullibility,sol-00313,low,high,False,0.3000,0.1000,+0.2000,0.3000,low,False
1283,probe_checkpoints.withDefense484Only,sol-00323,high,high,True,0.3000,0.1000,+0.2000,0.3000,low,False
1284,probe_checkpoints.withRegularGullibility,sol-00323,low,high,False,0.3000,0.2000,+0.1000,0.3000,high,False
1285,probe_checkpoints.withRegularGullibility,sol-00326,high,high,True,0.3000,0.2000,+0.1000,0.3000,high,False
1286,probe_checkpoints.withDefense484Only,sol-00329,high,high,True,0.3000,0.2000,+0.1000,0.3000,high,False
1287,probe_checkpoints.withRegularGullibility,sol-00334,high,high,True,0.3000,0.2000,+0.1000,0.3000,high,False
1288,probe_checkpoints.withDefense484Only,sol-00351,low,high,False,0.3000,0.0000,+0.3000,0.3000,high,False
1289,probe_checkpoints.withDefense484Only,sol-00351,high,high,True,0.3000,0.1000,+0.2000,0.3000,high,False
1290,probe_checkpoints.withRegularGullibility,sol-00355,low,high,False,0.3000,0.1000,+0.2000,0.3000,high,False
1291,probe_checkpoints.withRegularGullibility,sol-00355,high,high,True,0.3000,0.1000,+0.2000,0.3000,high,False
1292,probe_checkpoints.withRegularGullibility,sol-00370,low,high,False,0.3000,0.1000,+0.2000,0.3000,low,False
1293,probe_checkpoints.withRegularGullibility,sol-00374,low,high,False,0.3000,0.2000,+0.1000,0.3000,high,False
1294,probe_checkpoints.withRegularGullibility,sol-00033,high,high,True,0.2500,0.1500,+0.1000,0.2500,high,False
1295,probe_checkpoints.withDefense484Only,sol-00066,low,high,False,0.2500,0.0000,+0.2500,0.2500,high,False
1296,probe_checkpoints.withRegularGullibility,sol-00081,low,high,False,0.2500,0.1000,+0.1500,0.2500,low,False
1297,probe_checkpoints.withDefense484Only,sol-00086,high,high,True,0.2500,0.1000,+0.1500,0.2500,low,False
1298,probe_checkpoints.withRegularGullibility,sol-00100,high,high,True,0.2500,0.2000,+0.0500,0.2500,low,False
1299,probe_checkpoints.withDefense484Only,sol-00127,high,high,True,0.2500,0.1500,+0.1000,0.2500,high,False
1300,probe_checkpoints.withDefense484Only,sol-00196,high,high,True,0.2500,0.1500,+0.1000,0.2500,high,False
1301,probe_checkpoints.withRegularGullibility,sol-00213,high,high,True,0.2500,0.1500,+0.1000,0.2500,high,False
1302,probe_checkpoints.withDefense484Only,sol-00220,high,high,True,0.2500,0.1500,+0.1000,0.2500,high,False
1303,probe_checkpoints.withRegularGullibility,sol-00242,high,high,True,0.2500,0.1000,+0.1500,0.2500,low,False
1304,probe_checkpoints.withRegularGullibility,sol-00244,high,high,True,0.2500,0.1000,+0.1500,0.2500,low,False
1305,probe_checkpoints.withRegularGullibility,sol-00297,high,high,True,0.2500,0.1000,+0.1500,0.2500,low,False
1306,probe_checkpoints.withRegularGullibility,sol-00301,high,high,True,0.2500,0.0500,+0.2000,0.2500,low,False
1307,probe_checkpoints.withRegularGullibility,sol-00313,high,high,True,0.2500,0.0500,+0.2000,0.2500,low,False
1308,probe_checkpoints.withDefense484Only,sol-00318,high,high,True,0.2500,0.1000,+0.1500,0.2500,low,False
1309,probe_checkpoints.withDefense484Only,sol-00332,high,high,True,0.2500,0.1000,+0.1500,0.2500,low,False
1310,probe_checkpoints.withDefense484Only,sol-00007,high,high,True,0.2000,0.1000,+0.1000,0.2000,high,False
1311,probe_checkpoints.withRegularGullibility,sol-00002,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1312,probe_checkpoints.withRegularGullibility,sol-00003,high,high,True,0.2000,0.2000,+0.0000,0.2000,high,True
1313,probe_checkpoints.withDefense484Only,sol-00003,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1314,probe_checkpoints.withDefense484Only,sol-00004,low,high,False,0.2000,0.1000,+0.1000,0.2000,high,False
1315,probe_checkpoints.withDefense484Only,sol-00015,high,high,True,0.2000,0.1000,+0.1000,0.2000,high,False
1316,probe_checkpoints.withRegularGullibility,sol-00015,high,high,True,0.2000,0.1000,+0.1000,0.2000,high,False
1317,probe_checkpoints.withRegularGullibility,sol-00016,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1318,probe_checkpoints.withDefense484Only,sol-00019,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1319,probe_checkpoints.withRegularGullibility,sol-00022,low,high,False,0.2000,0.0000,+0.2000,0.2000,high,False
1320,probe_checkpoints.withDefense484Only,sol-00023,high,low,False,0.1500,0.2000,-0.0500,0.2000,low,False
1321,probe_checkpoints.withDefense484Only,sol-00026,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1322,probe_checkpoints.withRegularGullibility,sol-00036,high,high,True,0.2000,0.1000,+0.1000,0.2000,high,False
1323,probe_checkpoints.withDefense484Only,sol-00037,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1324,probe_checkpoints.withRegularGullibility,sol-00043,low,high,False,0.2000,0.1000,+0.1000,0.2000,high,False
1325,probe_checkpoints.withDefense484Only,sol-00044,low,high,False,0.2000,0.0000,+0.2000,0.2000,high,False
1326,probe_checkpoints.withRegularGullibility,sol-00053,low,high,False,0.2000,0.0000,+0.2000,0.2000,high,False
1327,probe_checkpoints.withDefense484Only,sol-00054,low,high,False,0.2000,0.0000,+0.2000,0.2000,high,False
1328,probe_checkpoints.withDefense484Only,sol-00057,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1329,probe_checkpoints.withRegularGullibility,sol-00057,high,high,True,0.2000,0.1000,+0.1000,0.2000,high,False
1330,probe_checkpoints.withDefense484Only,sol-00063,high,high,True,0.2000,0.1000,+0.1000,0.2000,high,False
1331,probe_checkpoints.withRegularGullibility,sol-00063,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1332,probe_checkpoints.withRegularGullibility,sol-00065,low,high,False,0.2000,0.1000,+0.1000,0.2000,low,False
1333,probe_checkpoints.withRegularGullibility,sol-00072,high,high,True,0.2000,0.1000,+0.1000,0.2000,high,False
1334,probe_checkpoints.withRegularGullibility,sol-00074,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1335,probe_checkpoints.withRegularGullibility,sol-00075,high,high,True,0.2000,0.2000,+0.0000,0.2000,high,True
1336,probe_checkpoints.withRegularGullibility,sol-00077,low,high,False,0.2000,0.1000,+0.1000,0.2000,high,False
1337,probe_checkpoints.withDefense484Only,sol-00080,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1338,probe_checkpoints.withDefense484Only,sol-00081,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1339,probe_checkpoints.withRegularGullibility,sol-00081,high,high,True,0.2000,0.0000,+0.2000,0.2000,high,False
1340,probe_checkpoints.withDefense484Only,sol-00084,high,high,True,0.2000,0.1000,+0.1000,0.2000,high,False
1341,probe_checkpoints.withRegularGullibility,sol-00084,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1342,probe_checkpoints.withDefense484Only,sol-00094,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1343,probe_checkpoints.withRegularGullibility,sol-00096,high,high,True,0.2000,0.0000,+0.2000,0.2000,high,False
1344,probe_checkpoints.withDefense484Only,sol-00099,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1345,probe_checkpoints.withDefense484Only,sol-00100,low,high,False,0.2000,0.2000,+0.0000,0.2000,high,True
1346,probe_checkpoints.withDefense484Only,sol-00101,low,high,False,0.2000,0.1000,+0.1000,0.2000,low,False
1347,probe_checkpoints.withDefense484Only,sol-00106,high,high,True,0.2000,0.2000,+0.0000,0.2000,high,True
1348,probe_checkpoints.withDefense484Only,sol-00114,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1349,probe_checkpoints.withRegularGullibility,sol-00126,low,high,False,0.2000,0.1000,+0.1000,0.2000,high,False
1350,probe_checkpoints.withRegularGullibility,sol-00128,high,high,True,0.2000,0.1000,+0.1000,0.2000,high,False
1351,probe_checkpoints.withDefense484Only,sol-00128,high,high,True,0.2000,0.0500,+0.1500,0.2000,high,False
1352,probe_checkpoints.withRegularGullibility,sol-00132,low,high,False,0.2000,0.1000,+0.1000,0.2000,high,False
1353,probe_checkpoints.withRegularGullibility,sol-00134,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1354,probe_checkpoints.withDefense484Only,sol-00138,high,high,True,0.2000,0.1000,+0.1000,0.2000,high,False
1355,probe_checkpoints.withDefense484Only,sol-00142,high,high,True,0.2000,0.1000,+0.1000,0.2000,high,False
1356,probe_checkpoints.withRegularGullibility,sol-00142,high,high,True,0.2000,0.0000,+0.2000,0.2000,high,False
1357,probe_checkpoints.withDefense484Only,sol-00154,low,high,False,0.2000,0.1000,+0.1000,0.2000,high,False
1358,probe_checkpoints.withRegularGullibility,sol-00154,high,high,True,0.2000,0.1000,+0.1000,0.2000,high,False
1359,probe_checkpoints.withDefense484Only,sol-00157,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1360,probe_checkpoints.withRegularGullibility,sol-00162,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1361,probe_checkpoints.withRegularGullibility,sol-00165,low,high,False,0.2000,0.0500,+0.1500,0.2000,high,False
1362,probe_checkpoints.withDefense484Only,sol-00171,high,high,True,0.2000,0.1000,+0.1000,0.2000,high,False
1363,probe_checkpoints.withRegularGullibility,sol-00171,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1364,probe_checkpoints.withDefense484Only,sol-00176,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1365,probe_checkpoints.withDefense484Only,sol-00191,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1366,probe_checkpoints.withRegularGullibility,sol-00201,high,low,False,0.1500,0.2000,-0.0500,0.2000,low,False
1367,probe_checkpoints.withDefense484Only,sol-00207,high,high,True,0.2000,0.1000,+0.1000,0.2000,high,False
1368,probe_checkpoints.withRegularGullibility,sol-00207,high,high,True,0.2000,0.1000,+0.1000,0.2000,high,False
1369,probe_checkpoints.withRegularGullibility,sol-00208,high,high,True,0.2000,0.1000,+0.1000,0.2000,high,False
1370,probe_checkpoints.withDefense484Only,sol-00216,high,high,True,0.2000,0.0500,+0.1500,0.2000,high,False
1371,probe_checkpoints.withDefense484Only,sol-00217,low,high,False,0.2000,0.1000,+0.1000,0.2000,low,False
1372,probe_checkpoints.withDefense484Only,sol-00217,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1373,probe_checkpoints.withDefense484Only,sol-00222,high,high,True,0.2000,0.1000,+0.1000,0.2000,high,False
1374,probe_checkpoints.withRegularGullibility,sol-00225,high,high,True,0.2000,0.1000,+0.1000,0.2000,high,False
1375,probe_checkpoints.withDefense484Only,sol-00250,high,high,True,0.2000,0.1000,+0.1000,0.2000,high,False
1376,probe_checkpoints.withDefense484Only,sol-00252,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1377,probe_checkpoints.withDefense484Only,sol-00253,high,high,True,0.2000,0.1000,+0.1000,0.2000,high,False
1378,probe_checkpoints.withDefense484Only,sol-00261,low,high,False,0.2000,0.1000,+0.1000,0.2000,low,False
1379,probe_checkpoints.withRegularGullibility,sol-00273,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1380,probe_checkpoints.withDefense484Only,sol-00274,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1381,probe_checkpoints.withDefense484Only,sol-00289,low,high,False,0.2000,0.1000,+0.1000,0.2000,low,False
1382,probe_checkpoints.withRegularGullibility,sol-00290,high,high,True,0.2000,0.1000,+0.1000,0.2000,high,False
1383,probe_checkpoints.withDefense484Only,sol-00291,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1384,probe_checkpoints.withRegularGullibility,sol-00291,high,high,True,0.2000,0.1000,+0.1000,0.2000,high,False
1385,probe_checkpoints.withDefense484Only,sol-00294,high,high,True,0.2000,0.1000,+0.1000,0.2000,high,False
1386,probe_checkpoints.withDefense484Only,sol-00297,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1387,probe_checkpoints.withDefense484Only,sol-00299,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1388,probe_checkpoints.withDefense484Only,sol-00300,high,high,True,0.2000,0.1000,+0.1000,0.2000,high,False
1389,probe_checkpoints.withRegularGullibility,sol-00304,low,high,False,0.2000,0.1000,+0.1000,0.2000,high,False
1390,probe_checkpoints.withRegularGullibility,sol-00304,high,high,True,0.2000,0.1000,+0.1000,0.2000,high,False
1391,probe_checkpoints.withDefense484Only,sol-00305,high,low,False,0.1500,0.2000,-0.0500,0.2000,low,False
1392,probe_checkpoints.withDefense484Only,sol-00317,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1393,probe_checkpoints.withRegularGullibility,sol-00318,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1394,probe_checkpoints.withDefense484Only,sol-00321,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1395,probe_checkpoints.withRegularGullibility,sol-00321,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1396,probe_checkpoints.withRegularGullibility,sol-00326,low,high,False,0.2000,0.1000,+0.1000,0.2000,low,False
1397,probe_checkpoints.withDefense484Only,sol-00329,low,high,False,0.2000,0.1000,+0.1000,0.2000,high,False
1398,probe_checkpoints.withDefense484Only,sol-00337,high,high,True,0.2000,0.1000,+0.1000,0.2000,high,False
1399,probe_checkpoints.withDefense484Only,sol-00339,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1400,probe_checkpoints.withDefense484Only,sol-00342,high,high,True,0.2000,0.0500,+0.1500,0.2000,high,False
1401,probe_checkpoints.withRegularGullibility,sol-00351,low,high,False,0.2000,0.1000,+0.1000,0.2000,high,False
1402,probe_checkpoints.withDefense484Only,sol-00355,low,high,False,0.2000,0.0000,+0.2000,0.2000,high,False
1403,probe_checkpoints.withRegularGullibility,sol-00360,low,high,False,0.2000,0.1000,+0.1000,0.2000,high,False
1404,probe_checkpoints.withDefense484Only,sol-00361,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1405,probe_checkpoints.withRegularGullibility,sol-00363,high,high,True,0.2000,0.1000,+0.1000,0.2000,high,False
1406,probe_checkpoints.withDefense484Only,sol-00370,high,high,True,0.2000,0.1000,+0.1000,0.2000,low,False
1407,probe_checkpoints.withDefense484Only,sol-00383,high,high,True,0.2000,0.1000,+0.1000,0.2000,high,False
1408,probe_checkpoints.withRegularGullibility,sol-00383,low,high,False,0.2000,0.1000,+0.1000,0.2000,high,False
1409,probe_checkpoints.withRegularGullibility,sol-00021,high,high,True,0.1500,0.0500,+0.1000,0.1500,low,False
1410,probe_checkpoints.withDefense484Only,sol-00042,high,high,True,0.1500,0.1500,+0.0000,0.1500,high,True
1411,probe_checkpoints.withDefense484Only,sol-00067,high,high,True,0.1500,0.1000,+0.0500,0.1500,high,False
1412,probe_checkpoints.withRegularGullibility,sol-00136,high,high,True,0.1500,0.0500,+0.1000,0.1500,high,False
1413,probe_checkpoints.withDefense484Only,sol-00208,high,high,True,0.1500,0.0500,+0.1000,0.1500,low,False
1414,probe_checkpoints.withRegularGullibility,sol-00214,high,high,True,0.1500,0.1000,+0.0500,0.1500,high,False
1415,probe_checkpoints.withRegularGullibility,sol-00245,high,high,True,0.1500,0.0500,+0.1000,0.1500,low,False
1416,probe_checkpoints.withRegularGullibility,sol-00268,high,high,True,0.1500,0.0500,+0.1000,0.1500,high,False
1417,probe_checkpoints.withRegularGullibility,sol-00274,high,high,True,0.1500,0.1000,+0.0500,0.1500,low,False
1418,probe_checkpoints.withRegularGullibility,sol-00307,low,high,False,0.1500,0.1000,+0.0500,0.1500,low,False
1419,probe_checkpoints.withRegularGullibility,sol-00337,high,high,True,0.1500,0.1000,+0.0500,0.1500,high,False
1420,probe_checkpoints.withDefense484Only,sol-00347,high,high,True,0.1500,0.1000,+0.0500,0.1500,low,False
1421,probe_checkpoints.withDefense484Only,sol-00010,high,high,True,0.1000,0.1000,+0.0000,0.1000,high,True
1422,probe_checkpoints.withDefense484Only,sol-00020,high,low,False,0.1000,0.1000,+0.0000,0.1000,low,True
1423,probe_checkpoints.withRegularGullibility,sol-00027,low,high,False,0.1000,0.1000,+0.0000,0.1000,high,True
1424,probe_checkpoints.withDefense484Only,sol-00053,low,high,False,0.1000,0.0000,+0.1000,0.1000,high,False
1425,probe_checkpoints.withDefense484Only,sol-00072,high,high,True,0.1000,0.0000,+0.1000,0.1000,low,False
1426,probe_checkpoints.withDefense484Only,sol-00075,high,low,False,0.1000,0.1000,+0.0000,0.1000,low,True
1427,probe_checkpoints.withRegularGullibility,sol-00078,high,high,True,0.1000,0.1000,+0.0000,0.1000,high,True
1428,probe_checkpoints.withDefense484Only,sol-00083,high,low,False,0.1000,0.1000,+0.0000,0.1000,low,True
1429,probe_checkpoints.withDefense484Only,sol-00085,low,high,False,0.1000,0.0000,+0.1000,0.1000,high,False
1430,probe_checkpoints.withDefense484Only,sol-00107,high,high,True,0.1000,0.0000,+0.1000,0.1000,high,False
1431,probe_checkpoints.withRegularGullibility,sol-00111,high,high,True,0.1000,0.1000,+0.0000,0.1000,high,True
1432,probe_checkpoints.withDefense484Only,sol-00113,low,low,True,0.1000,0.1000,+0.0000,0.1000,low,True
1433,probe_checkpoints.withDefense484Only,sol-00124,low,high,False,0.1000,0.1000,+0.0000,0.1000,high,True
1434,probe_checkpoints.withRegularGullibility,sol-00130,high,low,False,0.1000,0.1000,+0.0000,0.1000,low,True
1435,probe_checkpoints.withDefense484Only,sol-00145,low,high,False,0.1000,0.1000,+0.0000,0.1000,high,True
1436,probe_checkpoints.withRegularGullibility,sol-00147,high,low,False,0.1000,0.1000,+0.0000,0.1000,low,True
1437,probe_checkpoints.withDefense484Only,sol-00154,high,high,True,0.1000,0.0000,+0.1000,0.1000,high,False
1438,probe_checkpoints.withRegularGullibility,sol-00231,high,low,False,0.1000,0.1000,+0.0000,0.1000,low,True
1439,probe_checkpoints.withDefense484Only,sol-00234,high,low,False,0.1000,0.1000,+0.0000,0.1000,low,True
1440,probe_checkpoints.withDefense484Only,sol-00235,high,high,True,0.1000,0.0000,+0.1000,0.1000,high,False
1441,probe_checkpoints.withDefense484Only,sol-00236,high,low,False,0.1000,0.1000,+0.0000,0.1000,low,True
1442,probe_checkpoints.withRegularGullibility,sol-00238,high,low,False,0.1000,0.1000,+0.0000,0.1000,low,True
1443,probe_checkpoints.withDefense484Only,sol-00260,high,low,False,0.1000,0.1000,+0.0000,0.1000,low,True
1444,probe_checkpoints.withDefense484Only,sol-00268,high,high,True,0.1000,0.1000,+0.0000,0.1000,high,True
1445,probe_checkpoints.withRegularGullibility,sol-00270,high,high,True,0.1000,0.1000,+0.0000,0.1000,high,True
1446,probe_checkpoints.withDefense484Only,sol-00281,low,high,False,0.1000,0.1000,+0.0000,0.1000,high,True
1447,probe_checkpoints.withDefense484Only,sol-00312,low,high,False,0.1000,0.0000,+0.1000,0.1000,high,False
1448,probe_checkpoints.withDefense484Only,sol-00313,high,low,False,0.1000,0.1000,+0.0000,0.1000,low,True
1449,probe_checkpoints.withDefense484Only,sol-00345,high,high,True,0.1000,0.1000,+0.0000,0.1000,high,True
1450,probe_checkpoints.withRegularGullibility,sol-00350,low,low,True,0.1000,0.1000,+0.0000,0.1000,low,True
1451,probe_checkpoints.withDefense484Only,sol-00356,high,low,False,0.1000,0.1000,+0.0000,0.1000,low,True
1452,probe_checkpoints.withDefense484Only,sol-00363,high,low,False,0.1000,0.1000,+0.0000,0.1000,low,True
1453,probe_checkpoints.withRegularGullibility,sol-00370,high,high,True,0.1000,0.1000,+0.0000,0.1000,high,True
1454,probe_checkpoints.withDefense484Only,sol-00375,high,low,False,0.1000,0.1000,+0.0000,0.1000,low,True
1455,probe_checkpoints.withDefense484Only,sol-00377,high,low,False,0.1000,0.1000,+0.0000,0.1000,low,True
1456,probe_checkpoints.withDefense484Only,sol-00382,low,low,True,0.1000,0.1000,+0.0000,0.1000,low,True
1457,probe_checkpoints.withDefense484Only,sol-00008,high,high,True,0.0000,0.0000,+0.0000,0.0000,high,True
1458,probe_checkpoints.withRegularGullibility,sol-00010,high,high,True,0.0000,0.0000,+0.0000,0.0000,high,True
1459,probe_checkpoints.withDefense484Only,sol-00033,high,low,False,0.0000,0.0000,+0.0000,0.0000,low,True
1460,probe_checkpoints.withDefense484Only,sol-00038,high,low,False,0.0000,0.0000,+0.0000,0.0000,low,True
1461,probe_checkpoints.withDefense484Only,sol-00039,low,high,False,0.0000,0.0000,+0.0000,0.0000,high,True
1462,probe_checkpoints.withDefense484Only,sol-00044,high,low,False,0.0000,0.0000,+0.0000,0.0000,low,True
1463,probe_checkpoints.withDefense484Only,sol-00046,high,high,True,0.0000,0.0000,+0.0000,0.0000,high,True
1464,probe_checkpoints.withDefense484Only,sol-00050,low,low,True,0.0000,0.0000,+0.0000,0.0000,low,True
1465,probe_checkpoints.withDefense484Only,sol-00059,high,low,False,0.0000,0.0000,+0.0000,0.0000,low,True
1466,probe_checkpoints.withDefense484Only,sol-00065,low,low,True,0.0000,0.0000,+0.0000,0.0000,low,True
1467,probe_checkpoints.withDefense484Only,sol-00077,high,low,False,0.0000,0.0000,+0.0000,0.0000,low,True
